filename,02 DOI,03 Citation,05 Data Type by Source,06 Mode of Collection,07 Type of Instrument,11 Data Collector,12 Data Source,13 Data DOI,15 Data availability statement,17 Code citation
s12671-024-02472-w.pdf,{'value': '10.1007/s12671-024-02472-w'},"{'value': 'Skirwitt, Kira, Ann Borgdorf, Gabriela Kuechler, Cornelia Wrzus, and Corina Aguilar-Raab. ""Less Frequent but Equally Useful: Social and Temporal Comparisons in Light of Mindfulness and Self-Compassion."" Mindfulness 15, no. 2906-2918 (2024). https://doi.org/10.1007/s12671-024-02472-w'}",{'value': 'primary'},{'value': 'Self-administered questionnaire'},{'value': 'online platform Clickworker'},{'value': 'the authors'},{'value': 'not applicable'},{'value': ''},"{'value': 'The data set, analysis code, and study materials are available at https://osf.io/f6qc8/.'}",{'value': 'https://osf.io/f6qc8/'}
s12889-015-2357-2.pdf,{'value': '10.1186/s12889-015-2357-2'},"{'value': 'Peters, Frederik, Wilma J. Nusselder, Nadine Reibling, Christian Wegner-Siegmundt, and Johan P. Mackenbach. ""Quantifying the contribution of changes in healthcare expenditures and smoking to the reversal of the trend in life expectancy in the Netherlands."" BMC Public Health 15, no. 1024 (2015). doi:10.1186/s12889-015-2357-2'}",{'value': 'secondary'},{'value': 'Compilation/Synthesis'},{'value': 'not applicable'},{'value': 'not applicable'},{'value': 'OECD'},{'value': ''},{'value': ''},{'value': ''}
s12889-019-6747-8.pdf,{'value': '10.1186/s12889-019-6747-8'},"{'value': 'Liang, Hai, Isaac Chun-Hai Fung, Zion Tsz Ho Tse, Jingjing Yin, Chung-Hong Chan, Laura E. Pechta, Belinda J. Smith, Rossmary D. Marquez-Lameda, Martin I. Meltzer, Keri M. Lubell, and King-Wa Fu. 2019. ""How did Ebola information spread on twitter: broadcasting or viral spreading?"" BMC Public Health 19:438. https://doi.org/10.1186/s12889-019-6747-8'}",{'value': 'primary'},{'value': 'Automated data extraction'},{'value': 'Twitter'},{'value': 'HL and ZTHT'},{'value': 'not applicable'},{'value': ''},"{'value': 'The data that support the findings of this study are available from Twitter. According to Twitter, we cannot share tweets with other researchers. Aggregate data are however available from the authors upon reasonable request.'}",{'value': ''}
s12889-021-12175-9.pdf,{'value': '10.1186/s12889-021-12175-9'},"{'value': 'Badillo-Goicoechea, Elena, Ting-Hsuan Chang, Esther Kim, Sarah LaRocca, Katherine Morris, Xiaoyi Deng, Samantha Chiu, Adrianne Bradford, Andres Garcia, Christoph Kern, Curtiss Cobb, Frauke Kreuter, and Elizabeth A. Stuart. ""Global trends and predictors of face mask usage during the COVID-19 pandemic."" BMC Public Health 21, no. 2099 (2021). https://doi.org/10.1186/s12889-021-12175-9'}",{'value': 'primary'},{'value': 'Self-administered questionnaire'},{'value': 'survey'},"{'value': 'University of Maryland (Global) and Carnegie Mellon University (US) in partnership with Facebook, Inc.'}",{'value': 'not applicable'},{'value': ''},"{'value': 'The survey data that support the findings of this study are available and publicly available on the University of Maryland’s website (https://covidmap.umd.edu/api.html). This website also has the survey questionnaire and detailed documentation of the data that are aggregated and uploaded daily. Individual-level data, which includes daily files with the survey variables and weights, are available for academic and nonprofit researchers upon request to the University of Maryland and Facebook. For instructions on how to submit an access form, please visit the website at https://covidmap.umd.edu/. Other data used in this study, such as those from Johns Hopkins University’s COVID-19 data repository and University of Oxford’s COVID-19 dataset are also publicly available online at https://github.com/CSSEGISandData/COVID-19, and https://www.bsg.ox.ac.uk/research/research-projects/coronavirus-'}",{'value': ''}
s12889-021-12365-5.pdf,{'value': '10.1186/s12889-021-12365-5'},"{'value': 'Schneider, Sven, Jessica Markovinovic, and Jutta Mata. ""Nudging and boosting children’s restaurant menus for healthier food choice: a blinded quasi–randomized controlled trial in a real life setting."" BMC Public Health 22, no. 78 (2022). https://doi.org/10.1186/s12889-021-12365-5'}",{'value': 'primary'},{'value': 'Experiment'},"{'value': ""online survey, restaurant's POS system""}",{'value': 'the first and the second author'},{'value': 'not applicable'},{'value': ''},{'value': 'The datasets analyzed during the current study are not publicly available as the restaurant owner refrained to disclose operational information and sales figures to the public but are available from the corresponding author on reasonable request.'},{'value': ''}
s12889-025-25959-0.pdf,{'value': '10.1186/s12889-025-25959-0'},"{'value': 'Völker, Maja P., Carolin M. Callies, Josef Frank, Jerome C. Foo, Iris Reinhard, Lea Zillich, Johanna Klinger-König, Hans Jörgen Grabe, Achim G. Beule, Angelika Erhardt-Lehmann, Alexander Pabst, Steffi G. Riedel-Heller, Bernhard T. Baune, Claudia Trenkwalder, Michael Wagner, Lilian Krist, Thomas Keil, Tobias Pischon, Katharina Nimptsch, Matthias B. Schulze, Börge Schmidt, Rafael Mikolajczyk, Nadia Obi, Volker Harth, Carolina J. Klett-Tammen, Heiko Becher, Karin H. Greiser, André Karch, Sabine Schipf, Claudia Meinke-Franze, Patricia Bohmann, Michael Leitzmann, Hermann Brenner, Ute Mons, Emanuel Schwarz, Klaus Berger, Jutta Mata, Stephanie H. Witt, and Fabian Streit. ""From cigarettes to symptoms: the association between smoking and depression in the German National Cohort (NAKO)."" BMC Public Health 26, no. 301 (2026). https://doi.org/10.1186/s12889-025-25959-0'}",{'value': 'secondary'},{'value': 'Self-administered questionnaire'},{'value': 'touchscreen questionnaire'},{'value': 'not applicable'},{'value': 'German National Cohort (NAKO)'},{'value': ''},{'value': 'The data used for the analyses is available upon request at https://transfer.nako.de/.'},{'value': ''}
s12909-018-1233-z.pdf,{'value': '10.1186/s12909-018-1233-z'},"{'value': 'Strahl, André, Christian Gerlich, Georg W. Alpers, Katja Ehrmann, Jörg Gehrke, Annette Müller-Garnn, and Heiner Vogel. 2018. ""Development and evaluation of a standardized peer-training in the context of peer review for quality assurance in work capacity evaluation."" BMC Medical Education 18:135. https://doi.org/10.1186/s12909-018-1233-z'}",{'value': 'primary'},{'value': 'Measurements and tests'},{'value': 'peer review manual'},"{'value': 'André Strahl, Christian Gerlich, Georg W. Alpers, Katja Ehrmann, Jörg Gehrke, Annette Müller-Garnn and Heiner Vogel'}",{'value': 'not applicable'},{'value': ''},{'value': 'The datasets analysed during the current study are available from the corresponding author on reasonable request.'},{'value': ''}
s12911-023-02201-8.pdf,{'value': '10.1186/s12911-023-02201-8'},"{'value': 'Büdenbender, Björn, Anja K. Köther, Maximilian C. Kriegmair, Britta Grüne, Maurice S. Michel, and Georg W. Alpers. ""Getting specific: participation preference in urooncological decision-making."" BMC Medical Informatics and Decision Making 23, no. 114 (2023). https://doi.org/10.1186/s12911-023-02201-8'}",{'value': 'primary'},{'value': 'Self-administered questionnaire'},"{'value': 'API, API-OV, API-Uro'}",{'value': 'authors'},{'value': 'not applicable'},{'value': '10.7801/419'},"{'value': 'The data and R code that support the findings of this study will be deposited on MADATA (University of Mannheim, https://madata.bib.uni-mannheim.de/) Research Data Repository (doi: https://doi.org/10.7801/419) and made available by the authors, without undue reservation, to any qualified researcher.'}","{'value': 'The data and R code that support the findings of this study will be deposited on MADATA (University of Mannheim, https://madata.bib.uni-mannheim.de/) Research Data Repository (doi: https://doi.org/10.7801/419) and made available by the authors, without undue reservation, to any qualified researcher.'}"
s12911-025-02938-4.pdf,{'value': '10.1186/s12911-025-02938-4'},"{'value': 'Scherer, Karin Antonia, Björn Büdenbender, Anja K. Blum, Britta Grüne, Maximilian C. Kriegmair, Maurice S. Michel, and Georg W. Alpers. ""Power asymmetry and embarrassment in shared decision-making: predicting participation preference and decisional conflict."" BMC Medical Informatics and Decision Making 25, no. 120 (2025). https://doi.org/10.1186/s12911-025-02938-4'}",{'value': 'primary'},{'value': 'Self-administered questionnaire'},{'value': 'EmMed and PA-ME questionnaires'},{'value': 'authors'},{'value': 'not applicable'},{'value': ''},"{'value': 'The data that support the findings of this study will be deposited on MADATA (University of Mannheim, https://madata.bib.uni-mannheim.de/) Research Data Repository and made available by the authors, without undue reservation, to any qualified researcher. The final versions of the EmMed and the PA-ME questionnaire will be available in German and English on MADOC (University of Mannheim, https://madoc.bib.uni-mannheim.de/) Research Output Repository.'}",{'value': ''}
s12913-019-4387-4.pdf,{'value': '10.1186/s12913-019-4387-4'},"{'value': 'Strahl, André, Christian Gerlich, Georg W. Alpers, Jörg Gehrke, Annette Müller-Garnn, and Heiner Vogel. ""An instrument for quality assurance in work capacity evaluation: development, evaluation, and inter-rater reliability."" BMC Health Services Research 19, no. 556 (2019). https://doi.org/10.1186/s12913-019-4387-4'}",{'value': 'primary'},{'value': 'Content coding'},{'value': 'peer review-manual'},{'value': 'peers'},{'value': 'not applicable'},{'value': ''},{'value': 'The datasets analysed during the current study are available from the corresponding author on reasonable request.'},{'value': ''}
s12913-025-13714-5.pdf,{'value': '10.1186/s12913-025-13714-5'},"{'value': 'Wrede, Nicolas, Marlena L. Itz, Anne Katrin Risch, Hanna Christiansen, Tina In-Albon, Jürgen Hoyer, Tania M. Lincoln, Wolfgang Lutz, Jürgen Margraf, Julian Rubel, Rudolf Stark, Julia Velten, Katja Werheid, Ulrike Willutzki, Georg W. Alpers, Stephan Bartholdy, Elisa-Maria Berger, Eva-Lotta Brakemeier, Monika Equit, Lydia Fehm, Thomas Forkmann, Jessica Fritz, Julia Glombiewski, Jens Heider, Sylvia Helbig-Lang, Andrea Hermann, Christiane Hermann, Anke Kirsch, Tim Klucken, Ulrike Lueken, Patrizia Odyniec, Anya Pedersen, Andre Pittig, Babette Renneberg, Anja Riesel, Almut Rudolph, Brian Schwartz, Tobias Teismann, Antonia Vehlen, Michael Witthöft, Marcella L. Woud, and Gabriele Wilz. 2025. ""Quantifying age-related disparities in outpatient psychotherapy utilization: a representation quotient analysis of routine data from 29 university clinics in Germany."" BMC Health Services Research 25, no. 1558. https://doi.org/10.1186/s12913-025-13714-5'}",{'value': 'secondary'},{'value': 'Aggregation'},{'value': 'routine assessments'},{'value': 'not applicable'},{'value': 'KODAP research network'},{'value': ''},{'value': 'The online version contains supplementary material available at https://doi.org/10.1186/s12913-025-13714-5. Supplementary Material 1: Statistical Code File\nSupplementary Material 2: Supplement A\nSupplementary Material 3: Supplement B'},{'value': 'The online version contains supplementary material available at https://doi.org/10.1186/s12913-025-13714-5. Supplementary Material 1: Statistical Code File'}
s12966-022-01343-8.pdf,{'value': '10.1186/s12966-022-01343-8'},"{'value': 'Kilb, Michael, and Sarah Labudek. 2022. ""Effects of behavioral performance, intrinsic reward value, and context stability on the formation of a higher‑order nutrition habit: an intensive longitudinal diary study."" Int J Behav Nutr Phys Act 19:105. https://doi.org/10.1186/s12966-022-01343-8'}",{'value': 'primary'},{'value': 'Self-administered writings and/or diaries'},{'value': 'daily surveys'},{'value': 'MK and SL'},{'value': 'not applicable'},{'value': ''},"{'value': 'The dataset supporting the conclusions of this article is available in the Open Science Framework repository, https://osf.io/z9f4v/.'}",{'value': 'https://osf.io/z9f4v/'}
s13034-021-00418-x.pdf,{'value': '10.1186/s13034-021-00418-x'},"{'value': 'Plenty, Stephanie, Chloe Bracegirdle, Jörg Dollmann, and Olivia Spiegler. 2021. ""Changes in young adults’ mental well‐being before and during the early stage of the COVID–19 pandemic: disparities between ethnic groups in Germany."" Child and Adolescent Psychiatry and Mental Health 15:69. https://doi.org/10.1186/s13034-021-00418-x'}",{'value': 'secondary'},{'value': 'Self-administered questionnaire'},{'value': 'CILS4COVID survey'},{'value': 'not applicable'},{'value': 'Children of Immigrants Longitudinal Survey in Four European Countries (CILS4EU)'},{'value': ''},"{'value': 'The datasets generated and/or analysed during the current study are available in the GESIS data archive, www.gesis.org; ZA5353 data file.'}",{'value': ''}
s13218-024-00880-7.pdf,{'value': '10.1007/s13218-024-00880-7'},"{'value': 'Amiri Elyasi, Keyvan, Diana Sola, Christian Meilicke, Han van der Aa, and Heiner Stuckenschmidt. ""Knowledge Graph Completion for Activity Recommendation in Business Process Modeling."" KI - Künstliche Intelligenz 39 (2025): 181–195. https://doi.org/10.1007/s13218-024-00880-7'}",{'value': 'secondary'},{'value': 'Automated data extraction'},{'value': 'not applicable'},{'value': 'not applicable'},{'value': 'Business Process Management Academic Initiative (BPMAI)'},{'value': 'https://zenodo.org/records/3758705'},"{'value': 'Data availability\u2008 The Business Process Management Academic Initiative (BPMAI) dataset is publicly accessible at https://zenodo.org/records/3758705, while different knowledge graphs obtained from this dataset (as described in this paper) are also accessible at our project repository: https://github.com/keyvan-amiri/KGE-ActivityRecommendation'}",{'value': 'https://github.com/keyvan-amiri/KGE-ActivityRecommendation'}
s13235-024-00578-3.pdf,{'value': '10.1007/s13235-024-00578-3'},"{'value': 'Festa, Adriano, Simone Göttlich, and Michele Ricciardi. ""Forward-Forward Mean Field Games in Mathematical Modeling with Application to Opinion Formation and Voting Models."" Dynamic Games and Applications 15 (2025): 664–692. https://doi.org/10.1007/s13235-024-00578-3'}",{'value': 'primary'},{'value': 'Simulation'},{'value': 'not applicable'},{'value': 'authors'},{'value': 'not applicable'},{'value': ''},{'value': 'Data Availibility No data associated in the manuscript.'},{'value': ''}
s13291-024-00289-z.pdf,{'value': '10.1365/s13291-024-00289-z'},"{'value': 'Blath, Jochen, Noemi Kurt, Martin Slowik, and Maite Wilke-Berenguer. ""Dormancy in Stochastic Population Models."" Jahresbericht der Deutschen Mathematiker-Vereinigung 126 (2024): 249–281. https://doi.org/10.1365/s13291-024-00289-z'}",{'value': 'no data'},{'value': 'not applicable'},{'value': 'not applicable'},{'value': 'not applicable'},{'value': 'not applicable'},{'value': ''},{'value': ''},{'value': ''}
s13326-025-00325-6.pdf,{'value': '10.1186/s13326-025-00325-6'},"{'value': 'Sousa, Rita T., and Heiko Paulheim. ""Gene expression knowledge graph for patient representation and diabetes prediction."" Journal of Biomedical Semantics 16, no. 2 (2025). https://doi.org/10.1186/s13326-025-00325-6'}",{'value': 'secondary'},{'value': 'Automated data extraction'},{'value': 'Gene Expression Omnibus (GEO)'},{'value': 'not applicable'},{'value': 'Gene Expression Omnibus (GEO)'},{'value': ''},{'value': 'The datasets used to support the results of this manuscript are available on Gene Expression Omnibus (GEO) database.'},{'value': 'https://github.com/ritatsousa/expressionKG'}
